round,Nq1,Nq2,N1,N2,W1,W2,X1,X2,T1,T2
1356, 0.000000, 9.935445, 0.164936, 10.770510, 0.000000, 0.000000, 0.404286, 0.000000, 0.404286, 0.000000
1357, 0.000000, 10.000000, 1.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1358, 1.000000, 10.000000, 2.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1359, 1.035789, 10.964211, 2.035789, 10.964211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1360, 1.309005, 11.690995, 2.309005, 11.690995, 1.094891, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1361, 1.000000, 13.000000, 2.000000, 13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1362, 2.000000, 13.000000, 3.000000, 13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1363, 3.000000, 13.000000, 4.000000, 13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1364, 4.000000, 13.000000, 5.000000, 13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1365, 4.197428, 13.802572, 5.197428, 13.802572, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1366, 5.000000, 14.000000, 6.000000, 14.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1367, 5.915236, 14.084764, 6.915236, 14.084764, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1368, 5.475495, 15.524505, 6.475495, 15.524505, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1369, 2.692856, 19.307144, 3.692856, 19.307144, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1370, 1.016863, 21.983137, 2.016863, 21.983137, 0.957625, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1371, 0.100765, 23.085370, 0.307771, 23.878364, 0.431597, 0.000000, 0.455053, 0.000000, 0.886650, 0.000000
1372, 0.000000, 23.000000, 1.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1373, 0.796913, 23.203087, 1.796913, 23.203087, 0.570612, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1374, 0.200396, 24.799604, 1.200396, 24.799604, 0.048660, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1375, 1.000000, 25.000000, 2.000000, 25.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1376, 1.114735, 25.885265, 2.089669, 25.910331, 1.750215, 0.000000, 0.956890, 0.000000, 2.707106, 0.000000
1377, 0.000000, 28.000000, 1.000000, 28.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1378, 1.000000, 28.000000, 2.000000, 28.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1379, 0.119758, 27.071930, 0.241622, 27.950067, 0.835505, 0.000000, 0.126601, 0.000000, 0.962106, 0.000000
1380, 0.000000, 25.000000, 1.000000, 25.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1381, 0.476448, 25.093204, 1.017399, 25.552254, 1.368648, 0.000000, 0.185292, 0.000000, 1.553939, 0.000000
1382, 0.000000, 25.000000, 1.000000, 25.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1383, 0.341412, 25.339758, 0.985653, 25.695517, 0.752088, 0.000000, 0.667093, 0.000000, 1.419181, 0.000000
1384, 0.000000, 24.302782, 0.070236, 25.232546, 0.000000, 0.000000, 0.463113, 0.000000, 0.463113, 0.000000
1385, 0.000000, 23.000000, 0.767491, 23.232509, 0.000000, 0.000000, 0.424719, 0.000000, 0.424719, 0.000000
1386, 0.000000, 24.000000, 0.995815, 24.004185, 0.000000, 0.000000, 0.375787, 0.000000, 0.375787, 0.000000
1387, 0.000000, 24.278714, 0.097149, 25.181565, 0.000000, 0.000000, 0.029385, 0.000000, 0.029385, 0.000000
1388, 0.000000, 25.000000, 1.000000, 25.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1389, 0.086274, 25.321007, 0.540795, 25.866486, 0.257826, 0.000000, 1.100482, 0.000000, 1.358308, 0.000000
1390, 0.000000, 24.570183, 0.128634, 25.441548, 0.000000, 0.000000, 0.123905, 0.000000, 0.123905, 0.000000
1391, 0.000000, 23.000000, 1.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1392, 0.320809, 20.881345, 0.641686, 21.560467, 1.370496, 0.000000, 0.000296, 0.000000, 1.370792, 0.000000
1393, 0.000000, 18.089375, 0.460476, 18.628899, 0.000000, 0.000000, 0.525249, 0.000000, 0.525249, 0.000000
1394, 0.000000, 18.000000, 0.958063, 18.041937, 0.000000, 0.000000, 1.973960, 0.000000, 1.973960, 0.000000
1395, 0.000000, 17.648627, 0.234051, 18.414576, 0.000000, 0.000000, 0.279640, 0.000000, 0.279640, 0.000000
1396, 0.000000, 18.000000, 1.000000, 18.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1397, 0.145238, 18.854762, 1.145238, 18.854762, 0.147333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1398, 1.000000, 19.000000, 2.000000, 19.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1399, 1.361783, 19.638217, 2.361783, 19.638217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1400, 2.000000, 20.000000, 3.000000, 20.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1401, 0.402159, 22.530566, 0.810601, 23.122123, 1.334675, 0.000000, 1.004384, 0.000000, 2.339059, 0.000000
1402, 0.000000, 23.000000, 0.211478, 23.788522, 0.000000, 0.000000, 0.188307, 0.000000, 0.188307, 0.000000
1403, 0.000000, 24.000000, 1.000000, 24.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1404, 0.356692, 24.192766, 0.881837, 24.667621, 1.373835, 0.000000, 0.648812, 0.000000, 2.022647, 0.000000
1405, 0.000000, 23.000000, 1.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1406, 1.000000, 23.000000, 2.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1407, 0.533168, 24.222886, 1.299147, 24.456907, 3.277274, 0.000000, 2.076777, 0.000000, 5.354051, 0.000000
1408, 0.000000, 23.045548, 0.036320, 24.009228, 0.000000, 0.000000, 0.121239, 0.000000, 0.121239, 0.000000
1409, 0.000000, 23.000000, 1.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1410, 0.287745, 23.712255, 1.287745, 23.712255, 0.422471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1411, 1.000000, 24.000000, 2.000000, 24.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1412, 0.634179, 22.950775, 0.979798, 23.605157, 2.009799, 0.000000, 0.085757, 0.000000, 2.095556, 0.000000
1413, 0.000000, 17.869440, 0.033400, 18.836040, 0.000000, 0.000000, 0.093027, 0.000000, 0.093027, 0.000000
1414, 0.000000, 13.446881, 0.064263, 14.382619, 0.000000, 0.000000, 0.025577, 0.000000, 0.025577, 0.000000
1415, 0.000000, 9.410808, 0.014208, 10.396600, 0.000000, 0.000000, 0.079529, 0.000000, 0.079529, 0.000000
1416, 0.000000, 3.904200, 0.029034, 4.875166, 0.000000, 0.000000, 0.094516, 0.000000, 0.094516, 0.000000
1417, 0.000000, 4.000000, 1.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1418, 0.040597, 2.820762, 0.146996, 3.560213, 0.236502, 3.864217, 0.383338, 0.443522, 0.619839, 4.307739
1419, 0.000000, 0.000000, 0.094149, 0.094338, 0.000000, -0.000000, 0.144154, 0.144444, 0.144154, 0.144444
1420, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1421, 0.759844, 0.240156, 1.759844, 0.240156, 0.209913, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1422, 1.000000, 1.000000, 2.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1423, 0.376066, 2.427831, 1.139929, 2.663968, 0.979073, 0.000000, 1.071104, 0.000000, 2.050177, 0.000000
1424, 0.000000, 2.006937, 0.022848, 2.984089, 0.000000, 0.000000, 0.093240, 0.000000, 0.093240, 0.000000
1425, 0.000000, 1.476529, 0.530135, 1.946393, 0.000000, 0.000000, 0.833563, 0.000000, 0.833563, 0.000000
1426, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1427, 1.000000, 1.000000, 2.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1428, 2.000000, 1.000000, 3.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1429, 2.337121, 1.662879, 3.337121, 1.662879, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1430, 2.000000, 3.000000, 3.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1431, 3.000000, 3.000000, 4.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1432, 4.000000, 3.000000, 5.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1433, 5.000000, 3.000000, 6.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1434, 6.000000, 3.000000, 7.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1435, 6.624318, 3.375682, 7.624318, 3.375682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1436, 7.000000, 4.000000, 8.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1437, 6.868651, 5.131349, 7.868651, 5.131349, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1438, 7.000000, 6.000000, 8.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1439, 8.000000, 6.000000, 9.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1440, 8.693496, 6.306504, 9.693496, 6.306504, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1441, 9.000000, 7.000000, 10.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1442, 3.401561, 13.072768, 4.180334, 13.293995, 9.970452, 0.000000, 1.272935, 0.000000, 11.243387, 0.000000
1443, 0.000000, 13.000000, 0.531460, 13.468540, 0.000000, 0.000000, 0.160199, 0.000000, 0.160199, 0.000000
1444, 0.000000, 14.000000, 1.000000, 14.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1445, 1.000000, 14.000000, 2.000000, 14.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1446, 1.060726, 14.768895, 1.723801, 15.105820, 1.259950, 0.000000, 0.063598, 0.000000, 1.323548, 0.000000
1447, 0.000000, 16.000000, 0.042611, 16.957389, 0.000000, 0.000000, 0.057657, 0.000000, 0.057657, 0.000000
1448, 0.000000, 16.520003, 0.005250, 17.514753, 0.000000, 0.000000, 0.014376, 0.000000, 0.014376, 0.000000
1449, 0.000000, 16.000000, 1.000000, 16.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1450, 0.319631, 16.680369, 1.319631, 16.680369, 0.197211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1451, 0.034831, 17.965169, 0.247894, 18.752106, 0.041861, 0.000000, 0.214205, 0.000000, 0.256066, 0.000000
1452, 0.000000, 18.464914, 0.298707, 19.166207, 0.000000, 0.000000, 0.642813, 0.000000, 0.642813, 0.000000
1453, 0.000000, 18.044833, 0.125857, 18.918977, 0.000000, 0.000000, 0.104298, 0.000000, 0.104298, 0.000000
1454, 0.000000, 17.198094, 0.538248, 17.659846, 0.000000, 0.000000, 1.341344, 0.000000, 1.341344, 0.000000
1455, 0.000000, 15.102921, 0.013069, 16.089853, 0.000000, 0.000000, 0.087956, 0.000000, 0.087956, 0.000000
1456, 0.000000, 15.000000, 1.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1457, 0.231504, 15.768496, 1.231504, 15.768496, 0.396765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1458, 0.675360, 16.324640, 1.406996, 16.593004, 0.860914, 0.000000, 0.071737, 0.000000, 0.932652, 0.000000
1459, 0.000000, 16.953546, 0.330198, 17.623348, 0.000000, 0.000000, 1.413312, 0.000000, 1.413312, 0.000000
1460, 0.000000, 16.760961, 0.639339, 17.121622, 0.000000, 0.000000, 1.071026, 0.000000, 1.071026, 0.000000
1461, 0.000000, 17.000000, 1.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1462, 1.000000, 17.000000, 2.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1463, 2.000000, 17.000000, 3.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1464, 3.000000, 17.000000, 4.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1465, 0.804196, 20.195804, 1.630600, 20.369400, 4.008677, 0.000000, 2.144369, 0.000000, 6.153046, 0.000000
1466, 0.000000, 21.726229, 0.717832, 22.008397, 0.000000, 0.000000, 2.428967, 0.000000, 2.428967, 0.000000
1467, 0.000000, 21.686771, 0.319708, 22.367064, 0.000000, 0.000000, 0.667327, 0.000000, 0.667327, 0.000000
1468, 0.000000, 22.000000, 1.000000, 22.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1469, 0.080552, 22.919448, 0.448121, 23.551879, 0.056317, 0.000000, 0.200667, 0.000000, 0.256985, 0.000000
1470, 0.000000, 23.733941, 0.243405, 24.490536, 0.000000, 0.000000, 1.118465, 0.000000, 1.118465, 0.000000
1471, 0.000000, 24.000000, 1.000000, 24.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1472, 0.004359, 22.857773, 0.155913, 23.706219, 0.028658, 0.000000, 0.967643, 0.000000, 0.996301, 0.000000
1473, 0.000000, 19.868157, 0.086712, 20.781445, 0.000000, 0.000000, 0.297492, 0.000000, 0.297492, 0.000000
1474, 0.000000, 17.306658, 0.055706, 18.250952, 0.000000, 0.000000, 0.149176, 0.000000, 0.149176, 0.000000
1475, 0.000000, 16.351223, 0.046930, 17.304293, 0.000000, 0.000000, 0.215596, 0.000000, 0.215596, 0.000000
1476, 0.000000, 15.823236, 0.617239, 16.205997, 0.000000, 0.000000, 1.576330, 0.000000, 1.576330, 0.000000
1477, 0.000000, 15.190028, 0.024995, 16.165034, 0.000000, 0.000000, 0.024493, 0.000000, 0.024493, 0.000000
1478, 0.000000, 15.391291, 0.128215, 16.263076, 0.000000, 0.000000, 0.160768, 0.000000, 0.160768, 0.000000
1479, 0.000000, 16.000000, 1.000000, 16.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1480, 0.072002, 16.720420, 0.267213, 17.525209, 0.246642, 0.000000, 0.422049, 0.000000, 0.668690, 0.000000
1481, 0.000000, 16.406824, 0.206991, 17.199833, 0.000000, 0.000000, 0.682614, 0.000000, 0.682614, 0.000000
1482, 0.000000, 16.476510, 0.167782, 17.308728, 0.000000, 0.000000, 0.088525, 0.000000, 0.088525, 0.000000
1483, 0.000000, 17.000000, 1.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1484, 1.000000, 17.000000, 2.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1485, 2.000000, 17.000000, 3.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1486, 3.000000, 17.000000, 4.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1487, 4.000000, 17.000000, 5.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1488, 2.758611, 19.241389, 3.758611, 19.241389, 1.343688, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1489, 0.587654, 22.412346, 1.587654, 22.412346, 0.794552, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1490, 1.000000, 23.000000, 2.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1491, 2.000000, 23.000000, 3.000000, 23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1492, 2.982365, 23.017635, 3.982365, 23.017635, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1493, 0.437543, 26.547561, 0.798320, 27.186784, 0.541746, 0.000000, 0.272000, 0.000000, 0.813745, 0.000000
1494, 0.000000, 27.000000, 1.000000, 27.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1495, 1.000000, 27.000000, 2.000000, 27.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1496, 1.171682, 27.817574, 2.083448, 27.905808, 2.907908, 0.000000, 1.581034, 0.000000, 4.488942, 0.000000
1497, 0.000000, 27.765076, 0.102701, 28.662374, 0.000000, 0.000000, 0.146931, 0.000000, 0.146931, 0.000000
1498, 0.000000, 28.000000, 1.000000, 28.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1499, 1.000000, 28.000000, 2.000000, 28.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1500, 0.734016, 29.265984, 1.635233, 29.364767, 2.238667, 0.000000, 0.633439, 0.000000, 2.872107, 0.000000
1501, 0.000000, 28.797169, 0.195916, 29.601253, 0.000000, 0.000000, 0.524566, 0.000000, 0.524566, 0.000000
1502, 0.000000, 26.288418, 0.037887, 27.250531, 0.000000, 0.000000, 0.064694, 0.000000, 0.064694, 0.000000
1503, 0.000000, 26.929450, 0.727598, 27.201852, 0.000000, 0.000000, 1.945460, 0.000000, 1.945460, 0.000000
1504, 0.000000, 27.000000, 0.266446, 27.733554, 0.000000, 0.000000, 0.017255, 0.000000, 0.017255, 0.000000
1505, 0.000000, 25.968581, 0.232341, 26.736240, 0.000000, 0.000000, 1.067168, 0.000000, 1.067168, 0.000000
1506, 0.000000, 22.106440, 0.166010, 22.940430, 0.000000, 0.000000, 1.379468, 0.000000, 1.379468, 0.000000
1507, 0.000000, 13.635534, 0.204086, 14.431447, 0.000000, 0.000000, 1.899395, 0.000000, 1.899395, 0.000000
1508, 0.000000, 9.000000, 0.998744, 9.001256, 0.000000, 0.000000, 1.050514, 0.000000, 1.050514, 0.000000
1509, 0.000000, 10.000000, 0.636073, 10.363927, 0.000000, 0.000000, 1.096372, 0.000000, 1.096372, 0.000000
1510, 0.000000, 11.000000, 1.000000, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1511, 0.919982, 11.080018, 1.919982, 11.080018, 0.736043, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1512, 0.283799, 12.500140, 1.072595, 12.711345, 0.886453, 0.000000, 1.577364, 0.000000, 2.463817, 0.000000
1513, 0.000000, 10.968714, 0.021609, 11.947105, 0.000000, 0.000000, 0.071475, 0.000000, 0.071475, 0.000000
1514, 0.000000, 11.000000, 1.000000, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1515, 0.558725, 11.441275, 1.558725, 11.441275, 1.294028, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1516, 0.495917, 12.504083, 1.029439, 12.970561, 0.832254, 0.000000, 0.063111, 0.000000, 0.895365, 0.000000
1517, 0.000000, 14.000000, 1.000000, 14.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1518, 0.486975, 13.887558, 1.081101, 14.293433, 1.908373, 0.000000, 0.419904, 0.000000, 2.328276, 0.000000
1519, 0.000000, 11.000000, 1.000000, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1520, 0.259008, 11.740992, 1.259008, 11.740992, 0.235528, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1521, 1.000000, 12.000000, 2.000000, 12.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1522, 0.194218, 11.709515, 0.556728, 12.347005, 0.990838, 0.000000, 2.626592, 0.000000, 3.617429, 0.000000
1523, 0.000000, 7.000000, 1.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1524, 0.095951, 7.904049, 0.820789, 8.179211, 0.204462, 0.000000, 1.340102, 0.000000, 1.544565, 0.000000
1525, 0.000000, 8.743594, 0.621419, 9.122175, 0.000000, 0.000000, 1.326929, 0.000000, 1.326929, 0.000000
1526, 0.000000, 6.058415, 0.094611, 6.963804, 0.000000, 0.000000, 0.423216, 0.000000, 0.423216, 0.000000
1527, 0.000000, 4.986586, 0.202411, 5.784175, 0.000000, 0.000000, 0.449822, 0.000000, 0.449822, 0.000000
1528, 0.000000, 5.000000, 0.767220, 5.232780, 0.000000, 0.000000, 2.445483, 0.000000, 2.445483, 0.000000
1529, 0.000000, 5.225355, 0.384489, 5.840866, 0.000000, 0.000000, 1.050204, 0.000000, 1.050204, 0.000000
1530, 0.000000, 1.675761, 0.073213, 2.528798, 0.000000, 2.245037, 0.371200, 2.079983, 0.371200, 4.325019
1531, 0.000000, 0.000000, 0.073374, 0.032034, 0.000000, -0.000000, 0.585670, 0.255694, 0.585670, 0.255694
1532, 0.000000, 0.000000, 0.634153, 0.365847, 0.000000, 0.000000, 0.474749, 0.000000, 0.474749, 0.000000
1533, 0.000000, 1.000000, 0.102948, 1.897052, 0.000000, 0.000000, 0.146450, 0.000000, 0.146450, 0.000000
1534, 0.000000, 2.000000, 1.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1535, 0.394016, 2.605984, 1.394016, 2.605984, 1.609768, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1536, 1.000000, 3.000000, 2.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1537, 0.513574, 3.541091, 0.891550, 4.163116, 0.924740, 0.000000, 0.248887, 0.000000, 1.173627, 0.000000
1538, 0.000000, 2.000000, 1.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1539, 0.309285, 2.690715, 1.309285, 2.690715, 0.161738, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1540, 0.078495, 2.285798, 0.186016, 3.178276, 0.154503, 0.000000, 0.057132, 0.000000, 0.211635, 0.000000
1541, 0.000000, 2.000000, 0.412375, 2.587625, 0.000000, 0.000000, 0.207192, 0.000000, 0.207192, 0.000000
1542, 0.000000, 3.000000, 1.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1543, 0.441755, 3.558245, 1.441755, 3.558245, 0.559587, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1544, 0.303167, 4.275008, 0.913443, 4.664732, 1.185689, 0.000000, 1.201103, 0.000000, 2.386792, 0.000000
1545, 0.000000, 3.000000, 1.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1546, 1.000000, 3.000000, 2.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1547, 1.278504, 3.721496, 2.278504, 3.721496, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1548, 2.000000, 4.000000, 3.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1549, 3.000000, 4.000000, 4.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1550, 4.000000, 4.000000, 5.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1551, 5.000000, 4.000000, 6.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1552, 1.042895, 6.881154, 1.440368, 7.483681, 1.898444, 0.000000, 0.696520, 0.000000, 2.594964, 0.000000
1553, 0.000000, 5.000000, 1.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1554, 0.114850, 5.500133, 0.607790, 6.007193, 0.314666, 0.000000, 1.035894, 0.000000, 1.350560, 0.000000
1555, 0.000000, 5.000000, 1.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1556, 1.000000, 5.000000, 2.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1557, 1.009342, 5.990658, 2.009342, 5.990658, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1558, 0.593761, 7.009040, 1.102065, 7.500736, 1.094734, 0.000000, 0.306470, 0.000000, 1.401204, 0.000000
1559, 0.000000, 7.000000, 1.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1560, 1.000000, 7.000000, 2.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1561, 0.749915, 7.995810, 1.476566, 8.269159, 1.421631, 0.000000, 0.956232, 0.000000, 2.377863, 0.000000
1562, 0.000000, 8.000000, 0.353584, 8.646416, 0.000000, 0.000000, 0.263592, 0.000000, 0.263592, 0.000000
1563, 0.000000, 8.263137, 0.038722, 9.224415, 0.000000, 0.000000, 0.075960, 0.000000, 0.075960, 0.000000
1564, 0.000000, 8.000000, 1.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1565, 0.012346, 8.778294, 0.167311, 9.623330, 0.069692, 0.000000, 0.805089, 0.000000, 0.874782, 0.000000
1566, 0.000000, 8.639690, 0.288673, 9.351016, 0.000000, 0.000000, 0.624184, 0.000000, 0.624184, 0.000000
1567, 0.000000, 7.327953, 0.076244, 8.251709, 0.000000, 0.000000, 0.399365, 0.000000, 0.399365, 0.000000
1568, 0.000000, 5.736139, 0.721968, 6.014171, 0.000000, 0.000000, 0.745356, 0.000000, 0.745356, 0.000000
1569, 0.000000, 5.029521, 0.227022, 5.802499, 0.000000, 0.000000, 1.195159, 0.000000, 1.195159, 0.000000
1570, 0.000000, 2.716174, 0.703783, 3.012391, 0.000000, 0.000000, 0.983361, 0.000000, 0.983361, 0.000000
1571, 0.000000, 3.000000, 1.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1572, 0.030599, 3.434053, 0.339837, 4.124816, 0.064198, 0.000000, 0.584590, 0.000000, 0.648787, 0.000000
1573, 0.000000, 4.000000, 1.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1574, 0.411820, 4.358713, 1.104044, 4.666489, 1.741598, 0.000000, 1.185837, 0.000000, 2.927435, 0.000000
1575, 0.000000, 4.730026, 0.190734, 5.539292, 0.000000, 0.000000, 0.469036, 0.000000, 0.469036, 0.000000
1576, 0.000000, 4.000000, 1.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
